"n.sites","n.post.yrs","n.pre.yrs","psi_bh","c_H","c_S","phi_Hb","delta_s","delta_L","e_S","e_L","g_S","d_L"
39,8,5,0.701681105562556,0.701003065035166,0.353374023579317,0.357870795727242,0.438298504403001,0.0787695996411473,0.144763664107583,0.333199641911546,0.26468995048746,0.485869424952683
855,4,7,0.0145728994000005,0.973028167052683,0.980559096160904,0.510007059758971,0.155718054730468,0.00205176506140069,0.364042056983546,0.335796861959272,0.862287453351775,0.393189949645312
774,6,3,0.841378560180613,0.773613038067659,0.356724835191201,0.502176579227811,0.49771822588772,0.240056936285782,0.454241437637829,0.594193396951491,0.836113333899714,0.432066004467406
24,6,9,0.384218425679323,0.361107702655299,0.50567546002767,0.169284150947491,0.277259363790764,0.0320902386067806,0.749131628830801,0.492126866679266,0.224943952864152,0.0947115281032864
797,7,1,0.842713609061507,0.868831128638331,0.244687224111194,0.492351907118922,0.409802995225228,0.224880707191491,0.174013983100024,0.653933063212712,0.117107928443258,0.969749537870241
914,9,10,0.786143312443281,0.850468429503194,0.879801033432502,0.80127830057526,0.810801363343815,0.418933013138726,0.976632867943682,0.187762395191891,0.680339720257209,0.274444998192205
630,3,9,0.11107144279161,0.601032261797576,0.996469293520437,0.0284895216324599,0.571548640168458,0.498620691105478,0.27849842170151,0.716864155875566,0.239526538666571,0.834317904380406
237,7,4,0.935892085066601,0.567947677760408,0.213455616382905,0.261494508100254,0.111388168657059,0.0692133112410312,0.328382177527691,0.973059513457981,0.918721666323836,0.156130448683933
105,2,5,0.507552731260122,0.460465655476018,0.840450237948378,0.0448285571719287,0.00221938882584218,0.000423304438492033,0.419826625882927,0.532941362299444,0.419255694859242,0.540180441215914
897,2,9,0.466446051549306,0.0324373780263122,0.360467130290088,0.924933248057659,0.198166902267514,0.0512332003517528,0.830786604076787,0.889884956703568,0.029531389716547,0.47989171624477
405,7,10,0.473700302489172,0.289966310248827,0.896132935325499,0.0034277940269094,0.276105904052011,0.164299962938706,0.771895232925681,0.114195096766599,0.818932847046154,0.110673905523401
57,10,1,0.77156089528806,0.704698269200954,0.0748000605840236,0.453015275832335,0.144486578447977,0.0830339819595371,0.610645260296436,0.504232058898802,0.0964765472259838,0.800185151141672
352,6,4,0.517383793411125,0.374195521649462,0.646985111511033,0.2624965398425,0.722699509703484,0.660558210663762,0.384964746839181,0.197486082065036,0.289565586208249,0.874907580483728
55,6,2,0.540483291038685,0.151064448441681,0.213100335292774,0.488606799311587,0.579780194307445,0.437319882532809,0.28614429616367,0.230269567619637,0.271588022905379,0.449795426163403
808,6,2,0.344308482479025,0.705414575202018,0.745849297133484,0.387563353996351,0.528545947481482,0.325357581124073,0.612787684102589,0.880276905066008,0.655509133500326,0.879695415938529
327,9,8,0.158639423188218,0.862618199551874,0.126852169125667,0.0381050086107338,0.201465147721651,0.12170317120878,0.96010146086067,0.236839532193588,0.652568541804911,0.238851045482117
590,4,1,0.958227344274847,0.229138266613404,0.417947968075285,0.96682323547001,0.557488278885512,0.373067286865032,0.0529549408920575,0.0313025996561395,0.708850202148897,0.769976547433715
36,8,1,0.0521172824047273,0.42469667153256,0.383820839319471,0.537952476993483,0.573251968168677,0.0165394870367699,0.357358143587224,0.988864317582711,0.58810989101429,0.670205199450161
886,4,4,0.245846027429472,0.325066725524003,0.161057149516465,0.809598005284299,0.141011459981673,0.10151764654586,0.592968637102703,0.451192479358614,0.127481395146693,0.685044932319201
670,4,8,0.437355925898324,0.176768516287114,0.787412201127084,0.192025779972738,0.918119597895583,0.59858856561053,0.740905484850938,0.41785259118136,0.0389202829849441,0.735894336170168
169,7,5,0.154413386191335,0.931265594323561,0.427939451487083,0.722207656888035,0.244814322186098,0.0789108214030064,0.156973849226232,0.342169912909786,0.0220314108792925,0.670045331002492
127,4,1,0.324135867760284,0.687705747412215,0.583315413415059,0.865202703046822,0.804817096141819,0.0371372275248956,0.783817968675005,0.35461023309445,0.883202119586617,0.232464164192555
936,10,9,0.808720651241415,0.372877151243621,0.784508912005066,0.606240607528505,0.803091882279236,0.279000103682704,0.0806166128827957,0.416437143359636,0.773850667663594,0.207342284119059
740,7,10,0.370645257895719,0.606563914167997,0.882068932259455,0.400011032588105,0.951979644157621,0.941407775411005,0.543636059636692,0.725083785377792,0.0585127215519315,0.0927600683947792
450,2,8,0.434762248253077,0.246875099802297,0.897513128400408,0.542166972077731,0.982896845216048,0.115084918428597,0.18495068898038,0.939587746317382,0.980536270685028,0.835058745710971
834,2,6,0.433786194253643,0.193796302136616,0.207692907856428,0.636958360327315,0.683428774477704,0.636264629188042,0.693299434147426,0.94692753921051,0.094599960467685,0.314072760301223
95,8,3,0.626980435782881,0.159052205957682,0.091359027421684,0.901236787001952,0.492130568633531,0.336100051190055,0.470356769553665,0.25892377613103,0.577419381631655,0.162237517611776
918,5,3,0.997116994295735,0.583364899596921,0.0106253574355971,0.165681626651995,0.664238952223072,0.394956083413466,0.396342250380479,0.402101422979007,0.563125878050039,0.767247187781846
545,8,8,0.502715319815837,0.404257373555703,0.927210643507703,0.792456927732634,0.266226820613607,0.112467101949684,0.701704968594038,0.328368857659399,0.728620812245109,0.120018020261941
127,7,7,0.188602539992449,0.672413405487058,0.599906000738987,0.288651328837825,0.26870031851558,0.0921746917124113,0.200184444752126,0.641802864937834,0.906193564463849,0.35258083897708
959,4,10,0.0796596550765447,0.294064157018717,0.443110588111356,0.579734854010143,0.586528982784878,0.128615014959284,0.713922997116926,0.593076846533688,0.585183186770673,0.894180492282473
357,2,7,0.184806567358482,0.746379715009336,0.0935119722738862,0.842419799990882,0.847937743682275,0.721342677456644,0.308104938992485,0.835953532319772,0.461946797171468,0.874558998794923
338,1,9,0.581015765212174,0.83212741507371,0.317081511701574,0.801944013823918,0.497317860674579,0.444636498971758,0.606912388810562,0.956518180831172,0.112473271556036,0.79769299204445
246,6,6,0.757615102891601,0.185285469231405,0.0735143743950641,0.713453339990438,0.0804439520724816,0.0769944296335522,0.437847751606745,0.796189095987845,0.50761199740814,0.288947226753645
645,3,9,0.385241879316885,0.195252266079281,0.86518352384218,0.0882150034816936,0.804128971079784,0.00610488415346203,0.940104983623233,0.354161330076703,0.895673216723278,0.791003756031347
321,5,5,0.150082128420612,0.136551053801854,0.576265376834595,0.434542168057733,0.56333686519328,0.234263900488598,0.700503166858875,0.461916853671498,0.824110816200799,0.8203538035976
241,6,2,0.717518161610514,0.717586463179812,0.101969426630042,0.0881128716433654,0.763560941819591,0.52577995777866,0.27294727664711,0.948541081884503,0.00473997135616373,0.185516544943303
607,6,3,0.369874690927565,0.735579714164208,0.128365690545598,0.631907425635005,0.436336203687382,0.0101224931163139,0.369951673478144,0.0603302385887364,0.60175575632113,0.605859128358006
789,6,2,0.0930928931895876,0.386940614565602,0.891882290305896,0.313925580271031,0.316548404001561,0.0734599289728245,0.576586393005308,0.375801208570111,0.944343492263043,0.15815515083659
879,6,9,0.62243068366393,0.388591262609954,0.421166287729074,0.349804186111619,0.615128898064047,0.499817217553373,0.0852564879217651,0.941221574184042,0.672554691963945,0.265859212634736
427,9,5,0.413171926367306,0.300714872256992,0.92263415348432,0.218227496679127,0.619442679286888,0.382656979301996,0.59920982855102,0.697477976281871,0.163078486790787,0.640050665294286
480,1,6,0.31375429766099,0.132067607962573,0.882100909081195,0.408040242911479,0.122768449819763,0.0619512688791514,0.843937006289582,0.580974944111449,0.977425662659318,0.508299743312364
464,4,2,0.45850442500948,0.933398509333702,0.480539403157588,0.330968643132714,0.759370028537884,0.0991963226411542,0.990913940658118,0.356677432951797,0.0352112947136397,0.113797273563314
284,2,9,0.277367731539602,0.620079936203314,0.880775956165628,0.912594071255461,0.525425387730892,0.126878493345524,0.82181487366443,0.331788844357524,0.116076241718349,0.0526456367591163
228,7,4,0.0789503730194643,0.512574597086897,0.617677211538586,0.0963389355133288,0.653986770798126,0.299048239840467,0.849742544691614,0.799727056230558,0.878806543445727,0.340558173585916
50,9,7,0.473935428117053,0.081477368362667,0.0498093913726974,0.303490049023251,0.432913846340822,0.237614255075104,0.462830236937618,0.999323617336433,0.104389595454652,0.282656051634462
366,1,8,0.226896041182033,0.950950574258971,0.307300697560818,0.191728336486407,0.365277712824056,0.334926137699634,0.457640681708255,0.919814186089323,0.900193103111023,0.790348602516856
948,9,5,0.255362225620472,0.33559824593286,0.633357438064716,0.781759177419054,0.85766016141281,0.703300892894267,0.649577074321685,0.272037635371578,0.450150608022604,0.185385597899393
717,5,8,0.136343714304944,0.85754248146941,0.0924499625805533,0.395084081971436,0.289667023500893,0.172881963380149,0.754761721915915,0.348123161119828,0.229286219805898,0.655128501468291
859,9,5,0.92897693690036,0.441087756235711,0.654586457256181,0.397872926186817,0.282886602756917,0.134465942525345,0.0915072645762004,0.42939004542625,0.683737574200286,0.576261226728721
19,4,2,0.830429275898845,0.508696830397868,0.0854448232516413,0.496002164942818,0.442264526362275,0.163742454755418,0.746539549115952,0.243696982156555,0.239109504473,0.313830904519279
992,9,9,0.177441165898554,0.224914661622699,0.964247452269099,0.915398550952971,0.452764113855641,0.283537914068203,0.0521952878829557,0.44137480520003,0.0788163726579631,0.117880912417173
79,7,8,0.646276466573891,0.276595253179036,0.684853744893405,0.40616772311083,0.362395005551237,0.0730651615644366,0.18561025827087,0.199709728932707,0.315839392230194,0.945201838823175
366,5,5,0.648535191440396,0.703573778242106,0.907037587350327,0.0757765839660773,0.647679955847212,0.280458880855433,0.179624829783523,0.551559324342036,0.368542554090358,0.576063081625779
201,4,8,0.00955195841589011,0.894941510065994,0.453034203603165,0.779121690680226,0.392978394021722,0.178998885178951,0.797654912107019,0.989556854556105,0.509373469069949,0.450190133176255
159,8,1,0.255197134515736,0.45891509440979,0.880265961069008,0.0254061032924335,0.848403033054247,0.622707650416877,0.331765055167302,0.399810187451611,0.37050445004194,0.892881033351994
471,9,2,0.527137277647806,0.167537648416753,0.023462965492392,0.609632837628573,0.641279271645029,0.377941485533272,0.0797627922030631,0.384551070770924,0.153330673228251,0.750229445013776
170,3,10,0.255559779851814,0.8777345797888,0.575075791146583,0.76217957614956,0.557221176025807,0.0133418294710172,0.688872937679966,0.633704643649585,0.500568631491228,0.0727266079047462
361,2,3,0.153995045939833,0.583410043824674,0.559812270128378,0.616679949283251,0.375536570409872,0.359597834884836,0.481128528657788,0.145808926210809,0.378335306713171,0.563237372905621
157,2,4,0.719514372946485,0.632473245634884,0.14382050082793,0.368798069957271,0.442330937585793,0.140724775343329,0.360590450921888,0.658140842542728,0.719128199980478,0.847776221268787
770,9,8,0.246598879770772,0.784042072048318,0.830734677315946,0.755519350032113,0.372520830110414,0.100655036717235,0.309795321967243,0.164852617993555,0.365211446102196,0.764167077930947
56,7,6,0.49566325218135,0.747201475851261,0.423086653222586,0.3822644560555,0.567756435347185,0.459253118445837,0.63874113887425,0.973394557719096,0.177068031723541,0.169798720043222
212,5,9,0.859179267364345,0.111115141755366,0.56339515475228,0.396908013190725,0.742931736397138,0.407061739338625,0.108784462802368,0.825770758096501,0.353328813492251,0.364582125268131
637,5,9,0.0596810869378503,0.326313682870031,0.283179537812318,0.907088443057938,0.985029631566023,0.802874991201566,0.260956065797759,0.588010133579234,0.923744547198713,0.797538564074854
334,3,8,0.533263624904747,0.928570004770276,0.49372886694686,0.374339960672031,0.805217727941624,0.419601629346885,0.294662388455053,0.0299202749143587,0.090704593535047,0.427819222226809
813,9,6,0.789805883608875,0.75607297854505,0.98756895556068,0.285174393787491,0.820890025231615,0.520556958798311,0.666661666550813,0.887766313955979,0.676865280249319,0.986283094425267
875,6,2,0.917475523518817,0.40116509971295,0.243245541135874,0.370788727604249,0.363068448224314,0.220939945527091,0.454781173972902,0.388711189196701,0.5143337967447,0.242635990295582
237,10,1,0.32376784104968,0.407669341342431,0.476411682703858,0.934441928619239,0.907683073191461,0.273489834454157,0.169148469767906,0.653008794273157,0.849515010437346,0.491287945403857
481,1,9,0.380524368137005,0.194015154341352,0.243796336926427,0.841862199065578,0.230012548547378,0.206508851661887,0.620276370608387,0.491160695670033,0.306941862716526,0.522923254915164
750,4,4,0.0409295652987435,0.644602269966318,0.741095558535983,0.743692140824371,0.784297379276436,0.482862906418697,0.531377926981496,0.483677960684872,0.848330981796724,0.5478939407781
861,3,9,0.287243726586341,0.801472436372028,0.623574995293119,0.768960729234433,0.021768685920327,0.0200311379392355,0.573042584532686,0.990791681028926,0.343361243582913,0.542998507185304
160,7,1,0.607348947782,0.215030406838236,0.915047636751272,0.819900616970868,0.963874923134409,0.374338823327045,0.471977170508541,0.171019657365396,0.804035045644618,0.386239333288046
785,8,3,0.793919427029323,0.448479177163914,0.665812141459901,0.0611263636696152,0.916619195623836,0.460006987362612,0.288651222362416,0.753404723248561,0.713241641735914,0.96177020952336
331,9,5,0.490356069566309,0.504944884329219,0.738595442046505,0.236919145915867,0.170844931868999,0.0703067676588739,0.520206727868714,0.0575447612326825,0.97068471055855,0.79575859684078
247,7,3,0.245389573895209,0.367151535986131,0.298724126975774,0.770162677886244,0.606608904271945,0.475849507309943,0.913428759923833,0.550240882916539,0.222706368097081,0.119456224875129
822,6,6,0.200307653978514,0.416287066521309,0.984893505946989,0.31078515449781,0.501154740392254,0.363125155707326,0.092861054807785,0.147572297472763,0.875091476803692,0.628351533729443
589,8,9,0.273343665686902,0.784491325255833,0.706028627823317,0.275168417210877,0.0138053142003715,0.0134861532527804,0.125893487762101,0.790170916026132,0.338071068076161,0.454762615442579
591,1,4,0.577984232208831,0.316603286724887,0.851933166080993,0.516064441297599,0.0308823747992283,0.0042464461500774,0.457770484278561,0.0197543043516576,0.965760749152722,0.700007426311821
344,10,3,0.625715790820681,0.216224466187949,0.623973407034157,0.655636798003525,0.510157517711213,0.157384294397748,0.179352568533621,0.759701133403508,0.522463957497757,0.197888533666777
853,3,4,0.0868426261911402,0.155857754534413,0.287908504278678,0.277971371575864,0.603529284316069,0.0779053718396105,0.756105447341409,0.434273061225167,0.953671942375554,0.767781627034396
424,4,2,0.725956699785148,0.7551320130846,0.550377659856691,0.96328715198522,0.355379049575515,0.318403222430891,0.0150093817765592,0.689876324183447,0.717034167617536,0.0968639934627572
